game_id,game_date,team,player,position,minutes,fgm,fga,threes,fta,ftm,reb,ast,stl,blk,tov,pf,pts,opponent,opponent_abbr,team_abbr,team_logo,source
401857090,2026-07-22,Connecticut Sun,Diamond Miller,F,23,4,9,4,4,3,2,0,0,0,3,2,15,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Gianna Kneepkens,G,12,3,4,1,0,0,0,0,0,0,0,4,7,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Grace VanSlooten,F,8,1,1,0,0,0,1,0,0,0,1,0,2,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Kelsey Mitchell,G,26,9,16,3,3,2,4,2,1,1,0,1,23,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Kennedy Burke,G,23,3,9,2,2,1,4,2,1,1,0,2,9,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Leila Lacan,G,17,5,11,0,0,0,2,2,3,0,1,2,10,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Lexie Hull,G,25,3,4,1,1,1,3,1,0,1,1,3,8,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Makayla Timpson,F,18,2,3,0,0,0,8,0,0,4,0,0,4,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Monique Billings,F,20,5,7,0,2,2,5,1,1,0,0,2,12,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Myisha Hines-Allen,F,15,2,5,1,0,0,3,1,0,0,0,3,5,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Nell Angloma,F,10,0,3,0,2,2,2,1,0,0,0,1,2,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Olivia Nelson-Ododa,C,22,5,10,0,1,1,1,2,0,2,2,1,11,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Raegan Beers,F,18,4,6,1,3,1,5,2,2,0,2,4,10,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Raven Johnson,G,,,,,,,,,,,,,,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Connecticut Sun,Saniya Rivers,G,27,6,14,0,2,1,2,6,1,0,1,2,13,Indiana Fever,IND,CON,https://a.espncdn.com/i/teamlogos/wnba/500/con.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Sophie Cunningham,G,21,0,3,0,10,8,3,2,1,0,3,5,8,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857090,2026-07-22,Indiana Fever,Tyasha Harris,G,19,5,7,1,1,1,0,6,0,0,0,0,12,Connecticut Sun,CON,IND,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,wehoop_espn
401857091,2026-07-22,Dallas Wings,Alanna Smith,F,,,,,,,,,,,,,,Portland Fire,POR,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857091,2026-07-22,Dallas Wings,Alysha Clark,F,,,,,,,,,,,,,,Portland Fire,POR,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857091,2026-07-22,Dallas Wings,Arike Ogunbowale,G,35,8,12,3,6,5,3,6,0,0,2,3,24,Portland Fire,POR,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857091,2026-07-22,Dallas Wings,Awak Kuier,F,14,2,5,0,0,0,3,0,0,1,1,3,4,Portland Fire,POR,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857091,2026-07-22,Dallas Wings,Aziaha James,G,7,0,2,0,2,1,2,1,2,1,0,0,1,Portland Fire,POR,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857091,2026-07-22,Dallas Wings,Azzi Fudd,G,33,4,10,3,0,0,0,2,2,0,3,3,11,Portland Fire,POR,DAL,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,wehoop_espn
401857091,2026-07-22,Portland Fire,Bridget Carleton,F,31,7,16,2,2,2,5,2,0,0,0,1,18,Dallas Wings,DAL,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857091,2026-07-22,Portland Fire,Carla Leite,G,31,3,8,1,6,5,3,11,1,0,3,2,12,Dallas Wings,DAL,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857091,2026-07-22,Portland Fire,Emily Engstler,F,23,3,6,0,0,0,1,2,1,0,2,2,6,Dallas Wings,DAL,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857091,2026-07-22,Portland Fire,Frieda Buhner,F,17,5,6,2,5,3,1,1,0,0,0,2,15,Dallas Wings,DAL,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
401857091,2026-07-22,Portland Fire,Holly Winterburn,G,9,1,2,1,0,0,1,3,0,0,1,2,3,Dallas Wings,DAL,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,wehoop_espn
