archive_date,player,archive_game,archive_away,archive_home,classification,warehouse_date,warehouse_game,warehouse_away,warehouse_home,warehouse_game_id,candidate_dates,note,outcome,actual_source
2026-07-18,Gabby Williams,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,EXACT_MATCH,2026-07-18,Mystics @ Valkyries,washington mystics,golden state valkyries,401857079,,,WIN,player_game_log_warehouse
2026-07-19,Azzi Fudd,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,WIN,player_game_log_warehouse
2026-07-18,Courtney Williams,Portland Fire @ Minnesota Lynx,portland fire,minnesota lynx,EXACT_MATCH,2026-07-18,Fire @ Lynx,portland fire,minnesota lynx,401857078,,,WIN,player_game_log_warehouse
2026-07-18,Caitlin Clark,New York Liberty @ Indiana Fever,new york liberty,indiana fever,EXACT_MATCH,2026-07-18,Liberty @ Fever,new york liberty,indiana fever,401857077,,,WIN,player_game_log_warehouse
2026-07-19,Nneka Ogwumike,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,LOSS,player_game_log_warehouse
2026-07-19,Nneka Ogwumike,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,LOSS,player_game_log_warehouse
2026-07-19,Allisha Gray,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,LOSS,player_game_log_warehouse
2026-07-18,Kaitlyn Chen,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,EXACT_MATCH,2026-07-18,Mystics @ Valkyries,washington mystics,golden state valkyries,401857079,,,LOSS,player_game_log_warehouse
2026-07-18,Courtney Williams,Portland Fire @ Minnesota Lynx,portland fire,minnesota lynx,EXACT_MATCH,2026-07-18,Fire @ Lynx,portland fire,minnesota lynx,401857078,,,LOSS,player_game_log_warehouse
2026-07-19,Kamilla Cardoso,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-18,Natasha Howard,Portland Fire @ Minnesota Lynx,portland fire,minnesota lynx,EXACT_MATCH,2026-07-18,Fire @ Lynx,portland fire,minnesota lynx,401857078,,,WIN,player_game_log_warehouse
2026-07-19,Natasha Cloud,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-18,Janelle Salaun,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,EXACT_MATCH,2026-07-18,Mystics @ Valkyries,washington mystics,golden state valkyries,401857079,,,LOSS,player_game_log_warehouse
2026-07-18,Georgia Amoore,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,EXACT_MATCH,2026-07-18,Mystics @ Valkyries,washington mystics,golden state valkyries,401857079,,,LOSS,player_game_log_warehouse
2026-07-19,Allisha Gray,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-18,Caitlin Clark,New York Liberty @ Indiana Fever,new york liberty,indiana fever,EXACT_MATCH,2026-07-18,Liberty @ Fever,new york liberty,indiana fever,401857077,,,WIN,player_game_log_warehouse
2026-07-18,Caitlin Clark,New York Liberty @ Indiana Fever,new york liberty,indiana fever,EXACT_MATCH,2026-07-18,Liberty @ Fever,new york liberty,indiana fever,401857077,,,WIN,player_game_log_warehouse
2026-07-18,Caitlin Clark,New York Liberty @ Indiana Fever,new york liberty,indiana fever,EXACT_MATCH,2026-07-18,Liberty @ Fever,new york liberty,indiana fever,401857077,,,WIN,player_game_log_warehouse
2026-07-18,Veronica Burton,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,EXACT_MATCH,2026-07-18,Mystics @ Valkyries,washington mystics,golden state valkyries,401857079,,,WIN,player_game_log_warehouse
2026-07-18,Caitlin Clark,New York Liberty @ Indiana Fever,new york liberty,indiana fever,EXACT_MATCH,2026-07-18,Liberty @ Fever,new york liberty,indiana fever,401857077,,,WIN,player_game_log_warehouse
2026-07-18,Caitlin Clark,New York Liberty @ Indiana Fever,new york liberty,indiana fever,EXACT_MATCH,2026-07-18,Liberty @ Fever,new york liberty,indiana fever,401857077,,,WIN,player_game_log_warehouse
2026-07-20,Nia Coffey,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Rhyne Howard,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-20,Nia Coffey,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Nia Coffey,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,LOSS,player_game_log_warehouse
2026-07-20,Nia Coffey,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Natasha Mack,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,LOSS,player_game_log_warehouse
2026-07-19,Natasha Mack,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,LOSS,player_game_log_warehouse
2026-07-20,Olivia Miles,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Monique Akoa Makani,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,LOSS,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,LOSS,player_game_log_warehouse
2026-07-20,Sabrina Ionescu,New York Liberty @ Dallas Wings,new york liberty,dallas wings,EXACT_MATCH,2026-07-20,Liberty @ Wings,new york liberty,dallas wings,401892393,,,WIN,player_game_log_warehouse
2026-07-19,Janelle Salaun,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,REPEATED_MATCHUP_DATE_AMBIGUOUS,,,,,,2026-07-18|2026-07-20,,PENDING,
2026-07-19,Nneka Ogwumike,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,LOSS,player_game_log_warehouse
2026-07-20,Natisha Hiedeman,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Allisha Gray,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,LOSS,player_game_log_warehouse
2026-07-20,Natasha Howard,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Cameron Brink,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,WIN,player_game_log_warehouse
2026-07-19,Nneka Ogwumike,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,LOSS,player_game_log_warehouse
2026-07-20,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,LOSS,player_game_log_warehouse
2026-07-20,Pauline Astier,New York Liberty @ Dallas Wings,new york liberty,dallas wings,EXACT_MATCH,2026-07-20,Liberty @ Wings,new york liberty,dallas wings,401892393,,,WIN,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-19,Azzi Fudd,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,WIN,player_game_log_warehouse
2026-07-20,Pauline Astier,New York Liberty @ Dallas Wings,new york liberty,dallas wings,EXACT_MATCH,2026-07-20,Liberty @ Wings,new york liberty,dallas wings,401892393,,,WIN,player_game_log_warehouse
2026-07-19,Rhyne Howard,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-19,Azzi Fudd,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,WIN,player_game_log_warehouse
2026-07-19,Allisha Gray,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,LOSS,player_game_log_warehouse
2026-07-20,A'ja Wilson,Las Vegas Aces @ Toronto Tempo,las vegas aces,toronto tempo,EXACT_MATCH,2026-07-20,Aces @ Tempo,las vegas aces,toronto tempo,401857083,,,LOSS,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-20,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-19,Angel Reese,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-19,Azzi Fudd,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,WIN,player_game_log_warehouse
2026-07-19,Azzi Fudd,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,WIN,player_game_log_warehouse
2026-07-20,A'ja Wilson,Las Vegas Aces @ Toronto Tempo,las vegas aces,toronto tempo,EXACT_MATCH,2026-07-20,Aces @ Tempo,las vegas aces,toronto tempo,401857083,,,LOSS,player_game_log_warehouse
2026-07-20,Flau'jae Johnson,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,LOSS,player_game_log_warehouse
2026-07-20,Natisha Hiedeman,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Azzi Fudd,Los Angeles Sparks @ Dallas Wings,los angeles sparks,dallas wings,EXACT_MATCH,2026-07-19,Sparks @ Wings,los angeles sparks,dallas wings,401857080,,,LOSS,player_game_log_warehouse
2026-07-19,Angel Reese,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-20,Laura Juskaite,Las Vegas Aces @ Toronto Tempo,las vegas aces,toronto tempo,EXACT_MATCH,2026-07-20,Aces @ Tempo,las vegas aces,toronto tempo,401857083,,,LOSS,player_game_log_warehouse
2026-07-19,Shakira Austin,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,REPEATED_MATCHUP_DATE_AMBIGUOUS,,,,,,2026-07-18|2026-07-20,,PENDING,
2026-07-19,Shakira Austin,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,REPEATED_MATCHUP_DATE_AMBIGUOUS,,,,,,2026-07-18|2026-07-20,,PENDING,
2026-07-20,Julie Allemand,Las Vegas Aces @ Toronto Tempo,las vegas aces,toronto tempo,EXACT_MATCH,2026-07-20,Aces @ Tempo,las vegas aces,toronto tempo,401857083,,,WIN,player_game_log_warehouse
2026-07-19,Diamond Miller,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,LOSS,player_game_log_warehouse
2026-07-19,Rhyne Howard,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-20,Nia Coffey,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Nia Coffey,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Nia Coffey,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Natasha Mack,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,LOSS,player_game_log_warehouse
2026-07-19,Monique Akoa Makani,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,LOSS,player_game_log_warehouse
2026-07-20,Olivia Miles,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-20,Sabrina Ionescu,New York Liberty @ Dallas Wings,new york liberty,dallas wings,EXACT_MATCH,2026-07-20,Liberty @ Wings,new york liberty,dallas wings,401892393,,,WIN,player_game_log_warehouse
2026-07-20,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,LOSS,player_game_log_warehouse
2026-07-19,Janelle Salaun,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,REPEATED_MATCHUP_DATE_AMBIGUOUS,,,,,,2026-07-18|2026-07-20,,PENDING,
2026-07-20,Natisha Hiedeman,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Allisha Gray,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,LOSS,player_game_log_warehouse
2026-07-20,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,LOSS,player_game_log_warehouse
2026-07-20,Pauline Astier,New York Liberty @ Dallas Wings,new york liberty,dallas wings,EXACT_MATCH,2026-07-20,Liberty @ Wings,new york liberty,dallas wings,401892393,,,WIN,player_game_log_warehouse
2026-07-20,Pauline Astier,New York Liberty @ Dallas Wings,new york liberty,dallas wings,EXACT_MATCH,2026-07-20,Liberty @ Wings,new york liberty,dallas wings,401892393,,,WIN,player_game_log_warehouse
2026-07-19,Rhyne Howard,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-19,Allisha Gray,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,LOSS,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-19,Angel Reese,Chicago Sky @ Atlanta Dream,chicago sky,atlanta dream,EXACT_MATCH,2026-07-19,Sky @ Dream,chicago sky,atlanta dream,401857081,,,WIN,player_game_log_warehouse
2026-07-20,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,WIN,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-19,Charlisse Leger-Walker,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,WIN,player_game_log_warehouse
2026-07-20,Flau'jae Johnson,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-20,Lynx @ Storm,minnesota lynx,seattle storm,401857085,,,LOSS,player_game_log_warehouse
2026-07-19,Shakira Austin,Washington Mystics @ Golden State Valkyries,washington mystics,golden state valkyries,REPEATED_MATCHUP_DATE_AMBIGUOUS,,,,,,2026-07-18|2026-07-20,,PENDING,
2026-07-19,Diamond Miller,Connecticut Sun @ Phoenix Mercury,connecticut sun,phoenix mercury,EXACT_MATCH,2026-07-19,Sun @ Mercury,connecticut sun,phoenix mercury,401857082,,,LOSS,player_game_log_warehouse
