date,player,game,market,side,line,odds,v5_probability,market_probability,edge,expected_value,movement,steam,reverse_move,injury_status,decision_state
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,3PM,UNDER,1.5,-162.0,,0.6183206106870229,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PA,OVER,8.5,-123.0,,0.5515695067264574,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PA,UNDER,8.5,-111.0,,0.5260663507109005,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PR,OVER,9.5,-131.0,,0.5670995670995671,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PR,UNDER,9.5,-104.0,,0.5098039215686274,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PRA,OVER,10.5,-130.0,,0.5652173913043478,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PRA,OVER,11.5,100.0,,0.5,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PRA,UNDER,10.5,-102.0,,0.504950495049505,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PRA,UNDER,11.5,-130.0,,0.5652173913043478,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PTS,OVER,7.5,104.0,,0.49019607843137253,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,PTS,UNDER,7.5,-120.0,,0.5454545454545454,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,REB,OVER,2.5,115.0,,0.46511627906976744,,,0.0,False,False,SPECULATIVE,UNSCORED
2026-08-20,Sophie Cunningham,Indiana Fever @ Dallas Wings,REB,UNDER,2.5,-149.0,,0.5983935742971888,,,0.0,False,False,SPECULATIVE,UNSCORED
