ranking_key,date,player,game,player_team,opponent,stat,side,position,matchup_projection,rotation_games_prior,minutes_l5,minutes_l10,minutes_prior_mean,starter_rate_l5,starter_rate_l10,projected_role,injury_status,lineup_confirmation,lineup_status,lineup_confidence,lineup_confidence_band,rotation_multiplier,lineup_adjusted_projection,lineup_delta,adjustment_basis,live_injury_adjustment_applied
2026-08-14|paige bueckers|dallas wings @ indiana fever|pa|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pa|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PA,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pr|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pr|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PR,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pra|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pra|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pra|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pra|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PRA,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pts|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pts|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pts|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|pts|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,PTS,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|ra|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,RA,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|ra|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,RA,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|reb|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|reb|over,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,OVER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|reb|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|paige bueckers|dallas wings @ indiana fever|reb|under,2026-08-14,Paige Bueckers,Dallas Wings @ Indiana Fever,Dallas Wings,Indiana Fever,REB,UNDER,G,,9,33.0,33.667,33.667,0.2,0.556,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,89.38,HIGH,0.993069,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|sophie cunningham|dallas wings @ indiana fever|3pm|over,2026-08-14,Sophie Cunningham,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,OVER,G,,10,23.4,23.4,23.4,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.73,HIGH,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|sophie cunningham|dallas wings @ indiana fever|3pm|under,2026-08-14,Sophie Cunningham,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,3PM,UNDER,G,,10,23.4,23.4,23.4,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.73,HIGH,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|sophie cunningham|dallas wings @ indiana fever|pts|over,2026-08-14,Sophie Cunningham,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,23.4,23.4,23.4,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.73,HIGH,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|sophie cunningham|dallas wings @ indiana fever|pts|over,2026-08-14,Sophie Cunningham,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,OVER,G,,10,23.4,23.4,23.4,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.73,HIGH,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|sophie cunningham|dallas wings @ indiana fever|pts|under,2026-08-14,Sophie Cunningham,Dallas Wings @ Indiana Fever,Indiana Fever,Dallas Wings,PTS,UNDER,G,,10,23.4,23.4,23.4,0.0,0.0,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,90.73,HIGH,1.0,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|3pm|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,3PM,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|3pm|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,3PM,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|ast|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,AST,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|ast|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,AST,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|ast|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,AST,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pa|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PA,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pa|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PA,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pr|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PR,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pr|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PR,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pra|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PRA,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pra|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PRA,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pts|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PTS,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pts|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PTS,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|pts|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,PTS,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|ra|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,RA,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|ra|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,RA,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|reb|over,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,REB,OVER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|awa fam|portland fire @ seattle storm|reb|under,2026-08-14,Awa Fam,Portland Fire @ Seattle Storm,Seattle Storm,Portland Fire,REB,UNDER,C,,11,29.0,29.4,29.818,0.0,0.4,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,94.14,HIGH,0.990396,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|3pm|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,3PM,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|3pm|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,3PM,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|3pm|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,3PM,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|ast|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,AST,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|ast|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,AST,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pa|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PA,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pa|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PA,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pa|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PA,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pa|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PA,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pr|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PR,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pr|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PR,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pra|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PRA,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pra|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PRA,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pra|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PRA,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pra|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PRA,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pts|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PTS,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pts|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PTS,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|pts|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,PTS,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|ra|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,RA,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|ra|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,RA,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|reb|over,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,REB,OVER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|bridget carleton|portland fire @ seattle storm|reb|under,2026-08-14,Bridget Carleton,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,REB,UNDER,F,,10,30.6,30.4,30.4,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,96.3,HIGH,1.002303,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|carla leite|portland fire @ seattle storm|3pm|over,2026-08-14,Carla Leite,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,3PM,OVER,G,,10,28.4,26.7,26.7,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,92.73,HIGH,1.022285,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|carla leite|portland fire @ seattle storm|3pm|under,2026-08-14,Carla Leite,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,3PM,UNDER,G,,10,28.4,26.7,26.7,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,92.73,HIGH,1.022285,,,PRIOR_ONLY_ROTATION_MINUTES,False
2026-08-14|carla leite|portland fire @ seattle storm|ast|over,2026-08-14,Carla Leite,Portland Fire @ Seattle Storm,Portland Fire,Seattle Storm,AST,OVER,G,,10,28.4,26.7,26.7,0.2,0.5,BENCH,UNAVAILABLE_NO_LIVE_SOURCE,UNAVAILABLE_NO_LIVE_SOURCE,READY,92.73,HIGH,1.022285,,,PRIOR_ONLY_ROTATION_MINUTES,False
