archive_index,game_date,game_id,player,stat,side,alt_line,american_odds,market_implied_probability,model_score,score_band,prior_games,prior_actual_mean,prior_actual_std,prior_actual_min,prior_actual_max,rolling3_actual_mean,rolling5_actual_mean,rolling10_actual_mean,rolling5_actual_std,rolling10_actual_std,rolling5_trend_slope,rolling10_trend_slope,line_minus_prior_mean,historical_hit_rate_at_current_line,historical_hit_rate_l5_at_current_line,historical_hit_rate_l10_at_current_line,target_actual,target_win,canonical_outcome,certification
577,2026-07-20,401857083,NaLyssa Smith,REB,UNDER,5.5,0.0,,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,1,WIN,PRIMARY_CERTIFIED
501,2026-07-20,401857084,Janelle Salaun,3PM,OVER,1.5,-180.5,0.64349376114082,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,-0.5,1.0,1.0,1.0,1.0,0,LOSS,PRIMARY_CERTIFIED
524,2026-07-20,401857084,Lauren Betts,REB,OVER,3.5,-136.0,0.576271186440678,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,0,LOSS,PRIMARY_CERTIFIED
533,2026-07-20,401857084,Shakira Austin,PR,OVER,22.5,-124.5,0.5545657015590201,,UNKNOWN,1,34.0,0.0,34.0,34.0,34.0,34.0,34.0,0.0,0.0,,,-11.5,1.0,1.0,1.0,30.0,1,WIN,PRIMARY_CERTIFIED
532,2026-07-20,401857084,Shakira Austin,PRA,OVER,25.5,-121.5,0.5485327313769752,,UNKNOWN,2,33.5,1.5,32.0,35.0,33.5,33.5,33.5,1.5,1.5,3.0,3.0,-8.0,1.0,1.0,1.0,32.0,1,WIN,PRIMARY_CERTIFIED
543,2026-07-20,401857084,Sonia Citron,3PM,UNDER,1.5,-185.0,0.6491228070175439,,UNKNOWN,0,,,,,,,,,,,,,,,,0.0,1,WIN,PRIMARY_CERTIFIED
513,2026-07-20,401857084,Sonia Citron,AST,OVER,2.5,-175.0,0.6363636363636364,,UNKNOWN,0,,,,,,,,,,,,,,,,6.0,1,WIN,PRIMARY_CERTIFIED
553,2026-07-20,401857084,Sonia Citron,AST,OVER,2.5,-172.0,0.6323529411764706,,UNKNOWN,0,,,,,,,,,,,,,,,,6.0,1,WIN,PRIMARY_CERTIFIED
440,2026-07-20,401857085,Courtney Williams,3PM,UNDER,1.5,-179.5,0.6422182468694096,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
480,2026-07-20,401857085,Courtney Williams,3PM,UNDER,1.5,-176.5,0.6383363471971067,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
516,2026-07-20,401857085,Courtney Williams,3PM,UNDER,1.5,-171.75,0.6320147194112236,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
556,2026-07-20,401857085,Courtney Williams,3PM,UNDER,1.5,-172.75,0.6333638863428047,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
430,2026-07-20,401857085,Courtney Williams,PR,UNDER,21.5,-121.0,0.5475113122171946,,UNKNOWN,0,,,,,,,,,,,,,,,,25.0,0,LOSS,PRIMARY_CERTIFIED
473,2026-07-20,401857085,Courtney Williams,PR,UNDER,21.5,-119.0,0.54337899543379,,UNKNOWN,0,,,,,,,,,,,,,,,,25.0,0,LOSS,PRIMARY_CERTIFIED
508,2026-07-20,401857085,Courtney Williams,PR,UNDER,21.5,-113.5,0.531615925058548,,UNKNOWN,0,,,,,,,,,,,,,,,,25.0,0,LOSS,PRIMARY_CERTIFIED
545,2026-07-20,401857085,Courtney Williams,PR,UNDER,21.5,-122.0,0.5495495495495496,,UNKNOWN,0,,,,,,,,,,,,,,,,25.0,0,LOSS,PRIMARY_CERTIFIED
421,2026-07-20,401857085,Courtney Williams,PRA,UNDER,25.5,-120.0,0.5454545454545454,,UNKNOWN,2,24.5,0.5,24.0,25.0,24.5,24.5,24.5,0.5,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,28.0,0,LOSS,PRIMARY_CERTIFIED
469,2026-07-20,401857085,Courtney Williams,PRA,UNDER,25.5,-108.5,0.5203836930455635,,UNKNOWN,2,24.5,0.5,24.0,25.0,24.5,24.5,24.5,0.5,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,28.0,0,LOSS,PRIMARY_CERTIFIED
538,2026-07-20,401857085,Courtney Williams,PRA,UNDER,25.5,-115.67,0.5363286502527008,,UNKNOWN,2,24.5,0.5,24.0,25.0,24.5,24.5,24.5,0.5,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,28.0,0,LOSS,PRIMARY_CERTIFIED
414,2026-07-20,401857085,Courtney Williams,PRA,UNDER,26.5,-130.0,0.5652173913043478,,UNKNOWN,2,24.5,0.5,24.0,25.0,24.5,24.5,24.5,0.5,0.5,-1.0,-1.0,2.0,1.0,1.0,1.0,28.0,0,LOSS,PRIMARY_CERTIFIED
448,2026-07-20,401857085,Flau'jae Johnson,3PM,UNDER,1.5,-201.0,0.6677740863787376,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
483,2026-07-20,401857085,Flau'jae Johnson,3PM,UNDER,1.5,-203.5,0.6705107084019769,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
527,2026-07-20,401857085,Flau'jae Johnson,3PM,UNDER,1.5,-210.5,0.677938808373591,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
574,2026-07-20,401857085,Flau'jae Johnson,3PM,UNDER,1.5,-209.0,0.6763754045307443,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
539,2026-07-20,401857085,Kayla McBride,AST,UNDER,2.5,-197.0,0.6632996632996633,,UNKNOWN,0,,,,,,,,,,,,,,,,0.0,1,WIN,PRIMARY_CERTIFIED
412,2026-07-20,401857085,Kayla McBride,PA,OVER,20.5,-124.0,0.5535714285714286,,UNKNOWN,2,31.0,7.0,24.0,38.0,31.0,31.0,31.0,7.0,7.0,-14.0,-14.0,-10.5,1.0,1.0,1.0,33.0,1,WIN,PRIMARY_CERTIFIED
462,2026-07-20,401857085,Kayla McBride,PA,OVER,20.5,-130.0,0.5652173913043478,,UNKNOWN,2,31.0,7.0,24.0,38.0,31.0,31.0,31.0,7.0,7.0,-14.0,-14.0,-10.5,1.0,1.0,1.0,33.0,1,WIN,PRIMARY_CERTIFIED
494,2026-07-20,401857085,Kayla McBride,PA,OVER,20.5,-117.0,0.5391705069124424,,UNKNOWN,2,31.0,7.0,24.0,38.0,31.0,31.0,31.0,7.0,7.0,-14.0,-14.0,-10.5,1.0,1.0,1.0,33.0,1,WIN,PRIMARY_CERTIFIED
410,2026-07-20,401857085,Kayla McBride,PR,OVER,21.5,-120.5,0.546485260770975,,UNKNOWN,3,31.666666666666668,8.055363982396381,25.0,43.0,31.666666666666668,31.666666666666668,31.666666666666668,8.055363982396381,8.055363982396381,-8.0,-8.0,-10.166666666666668,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
460,2026-07-20,401857085,Kayla McBride,PR,OVER,21.5,-125.5,0.5565410199556541,,UNKNOWN,3,31.666666666666668,8.055363982396381,25.0,43.0,31.666666666666668,31.666666666666668,31.666666666666668,8.055363982396381,8.055363982396381,-8.0,-8.0,-10.166666666666668,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
489,2026-07-20,401857085,Kayla McBride,PR,OVER,21.5,-107.5,0.5180722891566265,,UNKNOWN,3,31.666666666666668,8.055363982396381,25.0,43.0,31.666666666666668,31.666666666666668,31.666666666666668,8.055363982396381,8.055363982396381,-8.0,-8.0,-10.166666666666668,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
413,2026-07-20,401857085,Kayla McBride,PRA,OVER,23.5,-129.0,0.5633187772925764,,UNKNOWN,3,32.333333333333336,8.259674462242579,26.0,44.0,32.333333333333336,32.333333333333336,32.333333333333336,8.259674462242579,8.259674462242579,-8.5,-8.5,-8.833333333333336,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
495,2026-07-20,401857085,Kayla McBride,PRA,OVER,23.5,-115.33,0.5355965262620165,,UNKNOWN,3,32.333333333333336,8.259674462242579,26.0,44.0,32.333333333333336,32.333333333333336,32.333333333333336,8.259674462242579,8.259674462242579,-8.5,-8.5,-8.833333333333336,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
420,2026-07-20,401857085,Kayla McBride,PRA,OVER,24.5,-110.0,0.5238095238095238,,UNKNOWN,3,32.333333333333336,8.259674462242579,26.0,44.0,32.333333333333336,32.333333333333336,32.333333333333336,8.259674462242579,8.259674462242579,-8.5,-8.5,-7.833333333333336,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
467,2026-07-20,401857085,Kayla McBride,PRA,OVER,24.5,-109.5,0.522673031026253,,UNKNOWN,3,32.333333333333336,8.259674462242579,26.0,44.0,32.333333333333336,32.333333333333336,32.333333333333336,8.259674462242579,8.259674462242579,-8.5,-8.5,-7.833333333333336,1.0,1.0,1.0,35.0,1,WIN,PRIMARY_CERTIFIED
487,2026-07-20,401857085,Kayla McBride,PTS,OVER,17.5,-130.0,0.5652173913043478,,UNKNOWN,3,28.333333333333332,6.128258770283412,24.0,37.0,28.333333333333332,28.333333333333332,28.333333333333332,6.128258770283412,6.128258770283412,-6.5,-6.5,-10.833333333333332,1.0,1.0,1.0,33.0,1,WIN,PRIMARY_CERTIFIED
409,2026-07-20,401857085,Kayla McBride,PTS,OVER,18.5,-112.0,0.5283018867924528,,UNKNOWN,3,28.333333333333332,6.128258770283412,24.0,37.0,28.333333333333332,28.333333333333332,28.333333333333332,6.128258770283412,6.128258770283412,-6.5,-6.5,-9.833333333333332,1.0,1.0,1.0,33.0,1,WIN,PRIMARY_CERTIFIED
459,2026-07-20,401857085,Kayla McBride,PTS,OVER,18.5,-116.0,0.5370370370370371,,UNKNOWN,3,28.333333333333332,6.128258770283412,24.0,37.0,28.333333333333332,28.333333333333332,28.333333333333332,6.128258770283412,6.128258770283412,-6.5,-6.5,-9.833333333333332,1.0,1.0,1.0,33.0,1,WIN,PRIMARY_CERTIFIED
560,2026-07-20,401857085,Natasha Howard,PR,UNDER,24.5,-127.5,0.5604395604395604,,UNKNOWN,0,,,,,,,,,,,,,,,,18.0,1,WIN,PRIMARY_CERTIFIED
427,2026-07-20,401857085,Natasha Howard,PR,UNDER,25.5,-128.0,0.5614035087719298,,UNKNOWN,0,,,,,,,,,,,,,,,,18.0,1,WIN,PRIMARY_CERTIFIED
557,2026-07-20,401857085,Natasha Howard,PRA,UNDER,27.5,-119.0,0.54337899543379,,UNKNOWN,0,,,,,,,,,,,,,,,,21.0,1,WIN,PRIMARY_CERTIFIED
515,2026-07-20,401857085,Natasha Howard,PTS,UNDER,16.5,-143.0,0.588477366255144,,UNKNOWN,2,13.0,3.0,10.0,16.0,13.0,13.0,13.0,3.0,3.0,6.0,6.0,3.5,1.0,1.0,1.0,6.0,1,WIN,PRIMARY_CERTIFIED
425,2026-07-20,401857085,Natisha Hiedeman,3PM,UNDER,2.5,-187.5,0.6521739130434783,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
471,2026-07-20,401857085,Natisha Hiedeman,3PM,UNDER,2.5,-185.5,0.649737302977233,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
504,2026-07-20,401857085,Natisha Hiedeman,3PM,UNDER,2.5,-189.0,0.6539792387543253,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
541,2026-07-20,401857085,Natisha Hiedeman,3PM,UNDER,2.5,-190.0,0.6551724137931034,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
449,2026-07-20,401857085,Natisha Hiedeman,REB,UNDER,3.5,-181.5,0.6447602131438721,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
529,2026-07-20,401857085,Natisha Hiedeman,REB,UNDER,3.5,-187.33,0.6519681202798175,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
522,2026-07-20,401857085,Nia Coffey,AST,UNDER,2.5,-192.0,0.6575342465753424,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
411,2026-07-20,401857085,Nia Coffey,PR,UNDER,13.5,102.0,0.49504950495049505,,UNKNOWN,3,11.0,2.160246899469287,8.0,13.0,11.0,11.0,11.0,2.160246899469287,2.160246899469287,2.0,2.0,2.5,1.0,1.0,1.0,4.0,1,WIN,PRIMARY_CERTIFIED
461,2026-07-20,401857085,Nia Coffey,PR,UNDER,13.5,-102.0,0.504950495049505,,UNKNOWN,3,11.0,2.160246899469287,8.0,13.0,11.0,11.0,11.0,2.160246899469287,2.160246899469287,2.0,2.0,2.5,1.0,1.0,1.0,4.0,1,WIN,PRIMARY_CERTIFIED
406,2026-07-20,401857085,Nia Coffey,PR,UNDER,14.5,-133.0,0.5708154506437768,,UNKNOWN,3,11.0,2.160246899469287,8.0,13.0,11.0,11.0,11.0,2.160246899469287,2.160246899469287,2.0,2.0,3.5,1.0,1.0,1.0,4.0,1,WIN,PRIMARY_CERTIFIED
408,2026-07-20,401857085,Nia Coffey,PRA,UNDER,16.5,-118.0,0.5412844036697247,,UNKNOWN,2,10.5,2.5,8.0,13.0,10.5,10.5,10.5,2.5,2.5,5.0,5.0,6.0,1.0,1.0,1.0,5.0,1,WIN,PRIMARY_CERTIFIED
458,2026-07-20,401857085,Nia Coffey,PRA,UNDER,16.5,-125.0,0.5555555555555556,,UNKNOWN,2,10.5,2.5,8.0,13.0,10.5,10.5,10.5,2.5,2.5,5.0,5.0,6.0,1.0,1.0,1.0,5.0,1,WIN,PRIMARY_CERTIFIED
526,2026-07-20,401857085,Nia Coffey,RA,UNDER,7.5,-144.0,0.5901639344262295,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
415,2026-07-20,401857085,Nia Coffey,REB,UNDER,5.5,-125.5,0.5565410199556541,,UNKNOWN,3,3.6666666666666665,0.9428090415820634,3.0,5.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.9428090415820634,0.9428090415820634,0.0,0.0,1.8333333333333335,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
463,2026-07-20,401857085,Nia Coffey,REB,UNDER,5.5,-131.0,0.5670995670995671,,UNKNOWN,3,3.6666666666666665,0.9428090415820634,3.0,5.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.9428090415820634,0.9428090415820634,0.0,0.0,1.8333333333333335,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
537,2026-07-20,401857085,Nia Coffey,REB,UNDER,5.5,-167.0,0.6254681647940075,,UNKNOWN,3,3.6666666666666665,0.9428090415820634,3.0,5.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.9428090415820634,0.9428090415820634,0.0,0.0,1.8333333333333335,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
418,2026-07-20,401857085,Olivia Miles,3PM,OVER,0.5,-243.0,0.7084548104956269,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
466,2026-07-20,401857085,Olivia Miles,3PM,OVER,0.5,-245.0,0.7101449275362319,,UNKNOWN,0,,,,,,,,,,,,,,,,1.0,1,WIN,PRIMARY_CERTIFIED
571,2026-07-20,401857085,Olivia Miles,REB,UNDER,4.5,-150.0,0.6,,UNKNOWN,0,,,,,,,,,,,,,,,,8.0,0,LOSS,PRIMARY_CERTIFIED
562,2026-07-20,401892393,Azzi Fudd,AST,UNDER,2.5,-128.0,0.5614035087719298,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
232,2026-07-20,401892393,Azzi Fudd,PA,UNDER,16.5,-116.5,0.5381062355658198,,UNKNOWN,1,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,3.5,1.0,1.0,1.0,17.0,0,LOSS,PRIMARY_CERTIFIED
289,2026-07-20,401892393,Azzi Fudd,PA,UNDER,16.5,-105.5,0.51338199513382,,UNKNOWN,1,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,3.5,1.0,1.0,1.0,17.0,0,LOSS,PRIMARY_CERTIFIED
536,2026-07-20,401892393,Azzi Fudd,PA,UNDER,19.5,-121.0,0.5475113122171946,,UNKNOWN,1,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,6.5,1.0,1.0,1.0,17.0,1,WIN,PRIMARY_CERTIFIED
490,2026-07-20,401892393,Azzi Fudd,PA,UNDER,20.5,-121.0,0.5475113122171946,,UNKNOWN,1,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,7.5,1.0,1.0,1.0,17.0,1,WIN,PRIMARY_CERTIFIED
548,2026-07-20,401892393,Azzi Fudd,PR,UNDER,18.5,-110.0,0.5238095238095238,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,3.5,1.0,1.0,1.0,16.0,1,WIN,PRIMARY_CERTIFIED
506,2026-07-20,401892393,Azzi Fudd,PR,UNDER,19.5,-110.0,0.5238095238095238,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,4.5,1.0,1.0,1.0,16.0,1,WIN,PRIMARY_CERTIFIED
509,2026-07-20,401892393,Azzi Fudd,PRA,UNDER,21.5,-125.0,0.5555555555555556,,UNKNOWN,2,8.5,8.5,0.0,17.0,8.5,8.5,8.5,8.5,8.5,17.0,17.0,13.0,1.0,1.0,1.0,18.0,1,WIN,PRIMARY_CERTIFIED
546,2026-07-20,401892393,Azzi Fudd,PRA,UNDER,21.5,-117.0,0.5391705069124424,,UNKNOWN,2,8.5,8.5,0.0,17.0,8.5,8.5,8.5,8.5,8.5,17.0,17.0,13.0,1.0,1.0,1.0,18.0,1,WIN,PRIMARY_CERTIFIED
496,2026-07-20,401892393,Azzi Fudd,PRA,UNDER,22.5,-129.5,0.5642701525054467,,UNKNOWN,2,8.5,8.5,0.0,17.0,8.5,8.5,8.5,8.5,8.5,17.0,17.0,14.0,1.0,1.0,1.0,18.0,1,WIN,PRIMARY_CERTIFIED
535,2026-07-20,401892393,Azzi Fudd,PRA,UNDER,22.5,-125.0,0.5555555555555556,,UNKNOWN,2,8.5,8.5,0.0,17.0,8.5,8.5,8.5,8.5,8.5,17.0,17.0,14.0,1.0,1.0,1.0,18.0,1,WIN,PRIMARY_CERTIFIED
283,2026-07-20,401892393,Azzi Fudd,PTS,UNDER,14.5,-116.0,0.5370370370370371,,UNKNOWN,2,5.5,5.5,0.0,11.0,5.5,5.5,5.5,5.5,5.5,11.0,11.0,9.0,1.0,1.0,1.0,15.0,0,LOSS,PRIMARY_CERTIFIED
505,2026-07-20,401892393,Azzi Fudd,PTS,UNDER,16.5,-6.0,0.05660377358490566,,UNKNOWN,2,5.5,5.5,0.0,11.0,5.5,5.5,5.5,5.5,5.5,11.0,11.0,11.0,1.0,1.0,1.0,15.0,1,WIN,PRIMARY_CERTIFIED
544,2026-07-20,401892393,Azzi Fudd,PTS,UNDER,16.5,-113.25,0.5310668229777257,,UNKNOWN,2,5.5,5.5,0.0,11.0,5.5,5.5,5.5,5.5,5.5,11.0,11.0,11.0,1.0,1.0,1.0,15.0,1,WIN,PRIMARY_CERTIFIED
491,2026-07-20,401892393,Azzi Fudd,PTS,UNDER,17.5,-123.0,0.5515695067264574,,UNKNOWN,2,5.5,5.5,0.0,11.0,5.5,5.5,5.5,5.5,5.5,11.0,11.0,12.0,1.0,1.0,1.0,15.0,1,WIN,PRIMARY_CERTIFIED
523,2026-07-20,401892393,Breanna Stewart,AST,UNDER,3.5,-173.75,0.634703196347032,,UNKNOWN,0,,,,,,,,,,,,,,,,8.0,0,LOSS,PRIMARY_CERTIFIED
567,2026-07-20,401892393,Breanna Stewart,AST,UNDER,3.5,-170.5,0.6303142329020333,,UNKNOWN,0,,,,,,,,,,,,,,,,8.0,0,LOSS,PRIMARY_CERTIFIED
518,2026-07-20,401892393,Breanna Stewart,RA,UNDER,11.5,-131.0,0.5670995670995671,,UNKNOWN,0,,,,,,,,,,,,,,,,21.0,0,LOSS,PRIMARY_CERTIFIED
555,2026-07-20,401892393,Breanna Stewart,RA,UNDER,11.5,-11.0,0.0990990990990991,,UNKNOWN,0,,,,,,,,,,,,,,,,21.0,0,LOSS,PRIMARY_CERTIFIED
520,2026-07-20,401892393,Breanna Stewart,REB,UNDER,8.5,-150.0,0.6,,UNKNOWN,0,,,,,,,,,,,,,,,,13.0,0,LOSS,PRIMARY_CERTIFIED
561,2026-07-20,401892393,Breanna Stewart,REB,UNDER,8.5,-128.75,0.5628415300546448,,UNKNOWN,0,,,,,,,,,,,,,,,,13.0,0,LOSS,PRIMARY_CERTIFIED
503,2026-07-20,401892393,Jessica Shepard,AST,UNDER,6.5,-158.0,0.6124031007751938,,UNKNOWN,0,,,,,,,,,,,,,,,,6.0,1,WIN,PRIMARY_CERTIFIED
568,2026-07-20,401892393,Jonquel Jones,AST,UNDER,2.5,-172.33,0.6327984430653986,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
578,2026-07-20,401892393,Jonquel Jones,PA,UNDER,17.5,-131.0,0.5670995670995671,,UNKNOWN,0,,,,,,,,,,,,,,,,16.0,1,WIN,PRIMARY_CERTIFIED
431,2026-07-20,401892393,Pauline Astier,PR,UNDER,12.5,-120.0,0.5454545454545454,,UNKNOWN,1,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,,,6.5,1.0,1.0,1.0,9.0,1,WIN,PRIMARY_CERTIFIED
474,2026-07-20,401892393,Pauline Astier,PR,UNDER,12.5,-129.0,0.5633187772925764,,UNKNOWN,1,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,,,6.5,1.0,1.0,1.0,9.0,1,WIN,PRIMARY_CERTIFIED
510,2026-07-20,401892393,Pauline Astier,PR,UNDER,12.5,-131.0,0.5670995670995671,,UNKNOWN,1,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,,,6.5,1.0,1.0,1.0,9.0,1,WIN,PRIMARY_CERTIFIED
547,2026-07-20,401892393,Pauline Astier,PR,UNDER,12.5,-118.5,0.5423340961098398,,UNKNOWN,1,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,,,6.5,1.0,1.0,1.0,9.0,1,WIN,PRIMARY_CERTIFIED
550,2026-07-20,401892393,Pauline Astier,PRA,UNDER,16.5,-129.0,0.5633187772925764,,UNKNOWN,0,,,,,,,,,,,,,,,,10.0,1,WIN,PRIMARY_CERTIFIED
434,2026-07-20,401892393,Pauline Astier,PTS,UNDER,9.5,-114.0,0.5327102803738317,,UNKNOWN,1,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,,,5.5,1.0,1.0,1.0,7.0,1,WIN,PRIMARY_CERTIFIED
475,2026-07-20,401892393,Pauline Astier,PTS,UNDER,9.5,-120.0,0.5454545454545454,,UNKNOWN,1,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,,,5.5,1.0,1.0,1.0,7.0,1,WIN,PRIMARY_CERTIFIED
512,2026-07-20,401892393,Pauline Astier,PTS,UNDER,9.5,-125.75,0.5570321151716501,,UNKNOWN,1,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,,,5.5,1.0,1.0,1.0,7.0,1,WIN,PRIMARY_CERTIFIED
552,2026-07-20,401892393,Pauline Astier,PTS,UNDER,9.5,-113.0,0.5305164319248826,,UNKNOWN,1,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,,,5.5,1.0,1.0,1.0,7.0,1,WIN,PRIMARY_CERTIFIED
554,2026-07-20,401892393,Pauline Astier,REB,UNDER,2.5,33.33,0.7500187504687618,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
422,2026-07-20,401892393,Sabrina Ionescu,3PM,OVER,1.5,-199.0,0.6655518394648829,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
468,2026-07-20,401892393,Sabrina Ionescu,3PM,OVER,1.5,-176.0,0.6376811594202898,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
500,2026-07-20,401892393,Sabrina Ionescu,3PM,OVER,1.5,-195.33,0.6613957268140723,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
211,2026-07-20,401892393,Sabrina Ionescu,AST,UNDER,5.5,-167.67,0.626405648746591,,UNKNOWN,2,4.5,0.5,4.0,5.0,4.5,4.5,4.5,0.5,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
276,2026-07-20,401892393,Sabrina Ionescu,AST,UNDER,5.5,-165.67,0.6235931795084128,,UNKNOWN,2,4.5,0.5,4.0,5.0,4.5,4.5,4.5,0.5,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
540,2026-07-20,401892393,Sabrina Ionescu,AST,UNDER,5.5,-155.67,0.6088708100285524,,UNKNOWN,2,4.5,0.5,4.0,5.0,4.5,4.5,4.5,0.5,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
615,2026-07-22,401857086,Ariel Atkins,PR,UNDER,13.5,-102.0,0.504950495049505,,UNKNOWN,1,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,,2.5,1.0,1.0,1.0,19.0,0,LOSS,PRIMARY_CERTIFIED
661,2026-07-22,401857086,Ariel Atkins,PR,UNDER,13.5,-106.5,0.5157384987893463,,UNKNOWN,1,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,,2.5,1.0,1.0,1.0,19.0,0,LOSS,PRIMARY_CERTIFIED
613,2026-07-22,401857086,Ariel Atkins,PR,UNDER,14.5,-134.0,0.5726495726495726,,UNKNOWN,1,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,,,3.5,1.0,1.0,1.0,19.0,0,LOSS,PRIMARY_CERTIFIED
612,2026-07-22,401857086,Ariel Atkins,PRA,UNDER,16.5,-102.5,0.5061728395061729,,UNKNOWN,1,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,,,2.5,1.0,1.0,1.0,22.0,0,LOSS,PRIMARY_CERTIFIED
653,2026-07-22,401857086,Ariel Atkins,PRA,UNDER,16.5,-109.0,0.5215311004784688,,UNKNOWN,1,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,,,2.5,1.0,1.0,1.0,22.0,0,LOSS,PRIMARY_CERTIFIED
609,2026-07-22,401857086,Ariel Atkins,PRA,UNDER,17.5,-132.0,0.5689655172413793,,UNKNOWN,1,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,,,3.5,1.0,1.0,1.0,22.0,0,LOSS,PRIMARY_CERTIFIED
