player_id,opponent,minutes,points,rebounds,assists,steals,blocks,turnovers,games
pl_a6b750ec791d86be,,29.76829268292683,14.207317073170731,3.6097560975609757,1.5975609756097562,0.6219512195121951,0.4268292682926829,1.975609756097561,96
pl_a6be6c1be9bc91e7,,15.08,6.16,1.92,0.64,0.32,0.08,0.8,27
pl_a70a0e88781dddff,,15.39080459770115,7.183908045977011,3.839080459770115,0.8735632183908046,0.6206896551724138,0.28735632183908044,1.0229885057471264,106
pl_a747221cd96dcc26,,7.9714285714285715,2.3783783783783785,1.6216216216216217,0.7027027027027027,0.16216216216216217,0.24324324324324326,0.6756756756756757,53
pl_a7a5828cfcca3acf,,11.31764705882353,4.882352941176471,0.9882352941176471,0.7058823529411765,0.32941176470588235,0.047058823529411764,0.8941176470588236,110
pl_a8c6901f4d81a98e,,30.72897196261682,18.77570093457944,3.7570093457943927,1.794392523364486,0.8411214953271028,0.12149532710280374,2.4953271028037385,125
pl_a9f0686367871e4e,,32.469565217391306,19.617391304347827,8.043478260869565,3.391304347826087,1.4,1.3304347826086957,1.982608695652174,128
pl_aa85350eb78f5bb0,,10.333333333333334,6.555555555555555,3.888888888888889,0.25925925925925924,0.3333333333333333,0.37037037037037035,1.4444444444444444,27
pl_ac7ebd99356af01a,,18.885714285714286,6.695238095238095,1.4190476190476191,1.7428571428571429,0.41904761904761906,0.22857142857142856,1.0571428571428572,111
pl_ad523ebd390442fa,,12.788732394366198,5.394366197183099,3.3943661971830985,0.8028169014084507,0.22535211267605634,0.5915492957746479,1.0422535211267605,95
pl_ad6db34730115349,,18.489795918367346,6.989795918367347,1.0918367346938775,2.3469387755102042,0.5102040816326531,0.10204081632653061,1.0816326530612246,106
pl_ad864595548de955,,32.890625,19.421875,3.953125,5.8125,1.1875,0.4375,1.953125,66
pl_aea7f14c419b1385,,10.308823529411764,2.264705882352941,0.5882352941176471,1.4264705882352942,0.47058823529411764,0.17647058823529413,0.8088235294117647,93
pl_aef6e4dc2c690201,,22.0,5.0,4.0,4.0,2.0,0.0,2.0,1
pl_af08ce42951fb6d0,,5.0,2.0,2.0,0.0,0.0,0.0,1.0,1
pl_b0ea006be021bdbe,,28.76923076923077,14.948717948717949,3.8205128205128207,3.3846153846153846,0.6153846153846154,0.2564102564102564,1.9230769230769231,42
pl_b13a41f2db332afd,,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1
pl_b1f8a1c001b84d2d,,9.85,2.3,1.45,0.65,0.1,0.2,0.35,27
pl_b24f032c6d840336,,17.26086956521739,5.173913043478261,1.608695652173913,1.6956521739130435,0.4782608695652174,0.043478260869565216,0.8695652173913043,27
pl_b29c9020cace31b6,,20.16,6.12,2.88,2.0,0.6,0.12,1.08,26
pl_b2a0117cc3fe0fc8,,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1
pl_b2e70cf920731cfe,,3.0,0.0,0.5,0.0,0.0,0.0,0.0,3
pl_b602e33a84c8896a,,8.133333333333333,1.1290322580645162,1.4838709677419355,0.5161290322580645,0.3225806451612903,0.06451612903225806,0.3870967741935484,40
pl_bae275cf69e5c648,,26.53846153846154,8.807692307692308,4.576923076923077,2.5,0.4230769230769231,0.15384615384615385,1.4230769230769231,26
pl_bba3b5d0b6f11cd4,,,,,,,,,1
pl_bda9fcea35624009,,19.51388888888889,4.694444444444445,1.5555555555555556,3.0277777777777777,0.5833333333333334,0.18055555555555555,1.3333333333333333,84
pl_be910958c10a81a8,,13.21875,4.833333333333333,1.6666666666666667,0.8333333333333334,0.40625,0.16666666666666666,0.96875,123
pl_bf30cc0b721c45bc,,14.0,7.0,2.0,0.0,0.0,0.0,1.0,1
pl_c25b9ca19802378e,,12.0,0.0,1.0,2.0,2.0,0.0,0.0,4
pl_c3118aa754391b29,,15.9375,6.469387755102041,1.6734693877551021,1.2142857142857142,0.6020408163265306,0.16326530612244897,1.0612244897959184,108
pl_c3d93d9bdcae9083,,15.8,6.742857142857143,3.057142857142857,1.3142857142857143,0.7714285714285715,0.17142857142857143,0.9714285714285714,48
pl_c48533777f251871,,9.75,2.0,1.25,0.75,0.25,0.5,0.25,6
pl_c5aaf4bd7b119958,,21.695652173913043,8.304347826086957,3.739130434782609,1.0434782608695652,0.8695652173913043,0.0,1.173913043478261,27
pl_c614df327b6fb1f6,,10.083333333333334,3.3333333333333335,2.5833333333333335,0.5833333333333334,0.3333333333333333,0.16666666666666666,0.5833333333333334,18
pl_c638f23a981646dc,,20.372340425531913,7.170212765957447,5.1063829787234045,1.0425531914893618,0.7021276595744681,0.5957446808510638,1.1382978723404256,102
pl_c6885718033c2044,,,,,,,,,1
pl_c6c674b15e584eb9,,5.375,2.0833333333333335,1.0833333333333333,0.20833333333333334,0.14583333333333334,0.0625,0.6041666666666666,97
pl_c6d27cc42c66a0fc,,32.02857142857143,15.385714285714286,3.8142857142857145,2.8142857142857145,1.2142857142857142,0.45714285714285713,2.2142857142857144,72
pl_c766f7ba9005db8e,,11.25,4.25,1.0,0.75,0.0,0.0,0.25,5
pl_c79dbae9348870a3,,,,,,,,,1
pl_c7f6e677d6a53d04,,6.833333333333333,0.0,1.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,11
pl_c8136e1562f21dcd,,3.142857142857143,0.6785714285714286,0.6428571428571429,0.10714285714285714,0.17857142857142858,0.0,0.10714285714285714,62
pl_c86fb276d5b0d670,,28.01123595505618,9.314606741573034,6.786516853932584,2.0112359550561796,0.8426966292134831,2.067415730337079,1.146067415730337,117
