generated_at_utc,game_date,event_id,game,player,player_id,stat,side,sportsbook,sportsbook_key,line,odds,projection,projection_edge,model_probability,implied_probability,probability_edge,expected_value_per_dollar,model_mae,feature_ready,deployment_status,source,mae_ratio,uncertainty_penalty,governance_score,base_eligible,decision,decision_reason,governance_generated_at_utc
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Sabrina Ionescu,pl_5718a935043c616f,ast,UNDER,FanDuel,fanduel,5.5,-106,3.22,2.28,0.9336,0.5146,0.419,0.8143,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22,0.22,106.73,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,A'ja Wilson,pl_2a3329d505c5b5ab,pra,UNDER,FanDuel,fanduel,40.5,-122,22.67,17.83,0.9962,0.5495,0.4466,0.8127,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.13175308641975308,0.13175308641975308,141.09093827160493,True,SHORTLIST,passed thresholds and portfolio exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Alyssa Thomas,pl_538cccd243d89261,pts,UNDER,FanDuel,fanduel,14.5,-113,5.45,9.05,0.9611,0.5305,0.4306,0.8116,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.28248275862068967,0.28248275862068967,119.44634482758622,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Natisha Hiedeman,pl_2396747f40933499,pts,UNDER,FanDuel,fanduel,16.5,-120,4.98,11.52,0.9876,0.5455,0.4421,0.8106,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.24824242424242424,0.24824242424242424,125.66115151515152,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kamilla Cardoso,pl_7968728052e37934,reb,UNDER,DraftKings,draftkings,7.5,109,5.21,2.29,0.8654,0.4785,0.3869,0.8086,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22013333333333335,0.22013333333333335,104.25133333333333,True,SHORTLIST,passed thresholds and portfolio exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,A'ja Wilson,pl_2a3329d505c5b5ab,reb,UNDER,DraftKings,draftkings,9.5,-113,5.9,3.6,0.9588,0.5305,0.4283,0.8073,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.17378947368421052,0.17378947368421052,110.15221052631578,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kamilla Cardoso,pl_7968728052e37934,pra,UNDER,FanDuel,fanduel,23.5,-106,13.64,9.86,0.9297,0.5146,0.4152,0.8068,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22706382978723405,0.22706382978723405,120.7707234042553,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,A'ja Wilson,pl_2a3329d505c5b5ab,ast,UNDER,DraftKings,draftkings,3.5,-114,0.83,2.67,0.9611,0.5327,0.4283,0.8041,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3457142857142857,0.3457142857142857,104.5337142857143,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Rhyne Howard,pl_18c31d08ca4a3a7c,pra,UNDER,DraftKings,draftkings,23.5,-105,13.95,9.55,0.9234,0.5122,0.4112,0.8027,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22706382978723405,0.22706382978723405,119.50072340425533,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Alyssa Thomas,pl_538cccd243d89261,reb,UNDER,DraftKings,draftkings,7.5,-105,4.57,2.93,0.9219,0.5122,0.4097,0.7999,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22013333333333335,0.22013333333333335,106.02933333333334,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Brionna Jones,pl_773ac0cc9f92937f,reb,UNDER,FanDuel,fanduel,5.5,116,3.5,2.0,0.8326,0.463,0.3697,0.7984,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.30018181818181816,0.30018181818181816,100.01836363636365,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,pts,UNDER,DraftKings,draftkings,12.5,-111,4.4,8.1,0.9427,0.5261,0.4166,0.7919,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.32768,0.32768,113.8324,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kahleah Copper,pl_a8c6901f4d81a98e,pra,UNDER,DraftKings,draftkings,28.5,-122,14.19,14.31,0.9838,0.5495,0.4342,0.7902,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.1872280701754386,0.1872280701754386,129.94743859649122,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Breanna Stewart,pl_a9f0686367871e4e,pra,UNDER,DraftKings,draftkings,34.5,-125,18.04,16.46,0.9931,0.5556,0.4375,0.7876,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.15466666666666667,0.15466666666666667,134.83666666666667,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Sydney Taylor,pl_d638431d28651af3,pts,UNDER,DraftKings,draftkings,17.5,-110,9.67,7.83,0.9364,0.5238,0.4126,0.7876,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.23405714285714285,0.23405714285714285,114.49485714285713,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Natisha Hiedeman,pl_2396747f40933499,ast,UNDER,DraftKings,draftkings,5.5,-125,1.86,3.64,0.9919,0.5556,0.4363,0.7853,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22,0.22,107.588,True,WATCH,player exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Jonquel Jones,pl_0ff64046d8bcbd2b,pra,UNDER,DraftKings,draftkings,25.5,-112,15.0,10.5,0.9417,0.5283,0.4134,0.7825,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.20925490196078433,0.20925490196078433,119.86890196078431,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Angel Reese,pl_2d999585fdbdbe8e,pts,UNDER,DraftKings,draftkings,15.5,-109,7.94,7.56,0.9296,0.5215,0.4081,0.7825,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.26425806451612904,0.26425806451612904,112.57083870967743,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,pra,UNDER,DraftKings,draftkings,22.5,-123,8.52,13.98,0.9817,0.5516,0.4301,0.7799,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.23715555555555556,0.23715555555555556,127.0128888888889,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Kayla Thornton,pl_3a069f063eb86517,threes,UNDER,FanDuel,fanduel,1.5,-102,0.24,1.26,0.8984,0.505,0.3935,0.7793,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,93.48666666666665,False,REJECT,failed minimum governance thresholds,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Sabrina Ionescu,pl_5718a935043c616f,threes,UNDER,FanDuel,fanduel,2.5,-114,0.89,1.61,0.9471,0.5327,0.4144,0.7779,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.31720000000000004,0.31720000000000004,99.53,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jackie Young,pl_debf3ef806a91eba,ast,UNDER,FanDuel,fanduel,6.5,-125,3.19,3.31,0.9854,0.5556,0.4299,0.7737,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.18615384615384614,0.18615384615384614,106.06092307692309,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Dominique Malonga,pl_527d77821505a048,pts,UNDER,FanDuel,fanduel,14.5,-113,6.59,7.91,0.9383,0.5305,0.4078,0.7687,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.28248275862068967,0.28248275862068967,111.50834482758623,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Sabrina Ionescu,pl_5718a935043c616f,pra,UNDER,DraftKings,draftkings,30.5,-128,14.78,15.72,0.9906,0.5614,0.4292,0.7646,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.17495081967213116,0.17495081967213116,130.15298360655737,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kahleah Copper,pl_a8c6901f4d81a98e,reb,UNDER,DraftKings,draftkings,3.5,103,1.19,2.31,0.8675,0.4926,0.3749,0.7611,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,93.7897142857143,False,REJECT,failed minimum governance thresholds,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Sydney Taylor,pl_d638431d28651af3,pts,UNDER,FanDuel,fanduel,17.5,-114,9.67,7.83,0.9364,0.5327,0.4037,0.7578,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.23405714285714285,0.23405714285714285,110.98085714285715,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Flau'jae Johnson,pl_7ea95322fc050de7,reb,UNDER,FanDuel,fanduel,4.5,116,2.66,1.84,0.8127,0.463,0.3497,0.7555,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3668888888888889,0.3668888888888889,92.87422222222223,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Natisha Hiedeman,pl_2396747f40933499,ast,UNDER,FanDuel,fanduel,5.5,-130,1.86,3.64,0.9919,0.5652,0.4266,0.7548,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.22,0.22,103.956,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Courtney Vandersloot,pl_cdfca6023e460043,pra,UNDER,DraftKings,draftkings,16.5,-112,6.84,9.66,0.9257,0.5283,0.3974,0.7522,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3233939393939394,0.3233939393939394,111.9161212121212,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Flau'jae Johnson,pl_7ea95322fc050de7,pra,UNDER,DraftKings,draftkings,22.5,-114,12.48,10.02,0.9331,0.5327,0.4004,0.7515,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.23715555555555556,0.23715555555555556,114.4708888888889,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Angel Reese,pl_2d999585fdbdbe8e,pts,UNDER,FanDuel,fanduel,15.5,-114,7.94,7.56,0.9296,0.5327,0.3969,0.7451,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.26425806451612904,0.26425806451612904,108.15883870967744,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Angel Reese,pl_2d999585fdbdbe8e,pra,UNDER,DraftKings,draftkings,30.5,-127,17.47,13.03,0.9744,0.5595,0.4149,0.7416,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.17495081967213116,0.17495081967213116,121.61498360655739,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Dominique Malonga,pl_527d77821505a048,pts,UNDER,DraftKings,draftkings,14.5,-117,6.59,7.91,0.9383,0.5392,0.3991,0.7403,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.28248275862068967,0.28248275862068967,108.1463448275862,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,ast,UNDER,FanDuel,fanduel,6.5,-122,3.92,2.58,0.9556,0.5495,0.4061,0.7389,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.18615384615384614,0.18615384615384614,99.69292307692308,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,ast,UNDER,DraftKings,draftkings,6.5,-122,3.92,2.58,0.9556,0.5495,0.4061,0.7389,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.18615384615384614,0.18615384615384614,99.69292307692308,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Kamilla Cardoso,pl_7968728052e37934,pra,UNDER,DraftKings,draftkings,24.5,-120,13.64,10.86,0.9477,0.5455,0.4023,0.7375,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.21779591836734696,0.21779591836734696,115.25208163265306,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jordin Canada,pl_e49d761a397e4cf3,pra,UNDER,DraftKings,draftkings,22.5,-127,10.14,12.36,0.9678,0.5595,0.4083,0.7298,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.23715555555555556,0.23715555555555556,117.4548888888889,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jackie Young,pl_debf3ef806a91eba,threes,UNDER,DraftKings,draftkings,1.5,133,0.85,0.65,0.7424,0.4292,0.3132,0.7298,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.5286666666666667,0.5286666666666667,82.49866666666667,False,REJECT,failed minimum governance thresholds,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Jackie Young,pl_debf3ef806a91eba,reb,UNDER,DraftKings,draftkings,3.5,109,1.55,1.95,0.8272,0.4785,0.3488,0.7289,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4717142857142857,0.4717142857142857,88.2837142857143,False,REJECT,failed minimum governance thresholds,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,pts,UNDER,FanDuel,fanduel,12.5,-120,4.4,8.1,0.9427,0.5455,0.3972,0.7282,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.32768,0.32768,106.29839999999999,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Veronica Burton,pl_1241fddfc0d9e94c,pra,UNDER,FanDuel,fanduel,22.5,-132,8.52,13.98,0.9817,0.569,0.4127,0.7254,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.23715555555555556,0.23715555555555556,120.5188888888889,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Courtney Vandersloot,pl_cdfca6023e460043,pts,UNDER,DraftKings,draftkings,8.5,102,3.09,5.41,0.8539,0.495,0.3588,0.7248,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.4818823529411765,0.4818823529411765,95.19035294117647,False,REJECT,failed minimum governance thresholds,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Sydney Taylor,pl_d638431d28651af3,pra,UNDER,DraftKings,draftkings,22.5,-129,9.81,12.69,0.9711,0.5633,0.4078,0.724,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.23715555555555556,0.23715555555555556,117.50488888888889,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Awa Fam,pl_531f83caa0cb9b98,pra,UNDER,DraftKings,draftkings,19.5,-108,11.18,8.32,0.8932,0.5192,0.3739,0.7202,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.27364102564102566,0.27364102564102566,105.62117948717948,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-05,c1e9df8b911a50375b98c0b0dcfa0f7e,Toronto Tempo @ Golden State Valkyries,Marina Mabrey,pl_7897ca9d575458b3,pts,UNDER,FanDuel,fanduel,19.5,-130,9.74,9.76,0.9713,0.5652,0.4061,0.7185,4.096,True,SHADOW_ONLY,sprint23_phase3_shadow,0.21005128205128207,0.21005128205128207,111.53497435897437,True,WATCH,player exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Brionna Jones,pl_773ac0cc9f92937f,reb,UNDER,DraftKings,draftkings,5.5,106,3.5,2.0,0.8326,0.4854,0.3472,0.7152,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.30018181818181816,0.30018181818181816,90.34836363636364,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Alyssa Thomas,pl_538cccd243d89261,ast,UNDER,FanDuel,fanduel,8.5,-130,5.68,2.82,0.9686,0.5652,0.4034,0.7138,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.14235294117647057,0.14235294117647057,98.3769411764706,True,WATCH,player exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Sydney Taylor,pl_d638431d28651af3,threes,UNDER,FanDuel,fanduel,2.5,-108,1.29,1.21,0.8881,0.5192,0.3688,0.7103,0.793,True,SHADOW_ONLY,sprint23_phase3_shadow,0.31720000000000004,0.31720000000000004,89.23400000000001,True,WATCH,portfolio capacity reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Courtney Vandersloot,pl_cdfca6023e460043,pra,UNDER,FanDuel,fanduel,16.5,-118,6.84,9.66,0.9257,0.5413,0.3844,0.7101,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3233939393939394,0.3233939393939394,106.92612121212119,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,9192db295ea37dc4616880169fa9e38d,Las Vegas Aces @ Atlanta Dream,Chelsea Gray,pl_97ce373787b564c7,pra,UNDER,DraftKings,draftkings,21.5,-127,10.12,11.38,0.9557,0.5595,0.3962,0.7082,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.24818604651162793,0.24818604651162793,112.38827906976746,True,WATCH,game exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-03,51369aa71fcd604bdf38a760b6bcc223,Seattle Storm @ New York Liberty,Flau'jae Johnson,pl_7ea95322fc050de7,reb,UNDER,DraftKings,draftkings,4.5,110,2.66,1.84,0.8127,0.4762,0.3365,0.7067,1.651,True,SHADOW_ONLY,sprint23_phase3_shadow,0.3668888888888889,0.3668888888888889,87.20222222222223,True,WATCH,passed minimum thresholds; subject to exposure controls,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Natasha Cloud,pl_fb73b3891f665537,pra,UNDER,DraftKings,draftkings,18.5,-109,10.32,8.18,0.8894,0.5215,0.3678,0.7053,5.336,True,SHADOW_ONLY,sprint23_phase3_shadow,0.28843243243243244,0.28843243243243244,103.18935135135135,True,WATCH,stat exposure limit reached,2026-08-03T17:19:12.875721+00:00
2026-08-03T17:19:10.480396+00:00,2026-08-04,543c1b084ecf7224cb7c70766183859d,Phoenix Mercury @ Chicago Sky,Courtney Vandersloot,pl_cdfca6023e460043,ast,UNDER,FanDuel,fanduel,4.5,100,2.95,1.55,0.8467,0.5,0.3467,0.6935,1.21,True,SHADOW_ONLY,sprint23_phase3_shadow,0.2688888888888889,0.2688888888888889,87.8742222222222,True,WATCH,portfolio capacity reached,2026-08-03T17:19:12.875721+00:00
